Day; Zone
27;428
27;166
27;387
27;133
27;331
27;428
27;26
27;467
27;246
27;341
27;24
27;207
27;440
27;186
27;629
27;438
27;365
27;429
27;282
27;283
27;426
27;345
27;629
27;63
27;230
27;135
27;445
27;144
27;35
27;173
27;23
27;390
27;439
27;26
27;628
27;93
27;363
27;25
27;361
27;317
27;58
27;145
27;51
27;393
27;189
27;133
27;225
27;204
27;419
27;114
27;362
27;39
27;445
27;426
27;295
27;162
27;3
27;468
27;65
27;250
27;45
27;601
27;341
27;408
27;611
27;176
27;142
27;426
27;57
27;65
27;461
27;395
27;466
27;44
27;319
27;122
27;103
27;188
27;171
27;290
27;34
27;5
27;281
27;157
27;223
27;180
27;327
27;208
27;176
27;229
27;288
27;103
27;83
27;86
27;295
27;234
27;135
27;27
27;114
27;445
27;604
27;62
27;445
27;613
27;92
27;375
27;336
27;208
27;51
27;628
27;606
27;208
27;454
27;46
27;100
27;99
27;9
27;179
27;401
27;252
27;237
27;386
27;291
27;319
27;154
27;341
27;78
27;153
27;235
27;222
27;427
27;331
27;401
27;306
27;191
27;151
27;430
27;266
27;345
27;452
27;25
27;627
27;99
27;151
27;397
27;465
27;279
27;57
27;387
27;195
27;280
27;17
27;9
27;217
27;428
27;416
27;209
27;216
27;42
27;350
27;271
27;100
27;605
27;82
27;417
27;419
27;434
27;17
27;168
27;410
27;53
27;169
27;119
27;136
27;225
27;42
27;443
27;410
27;163
27;113
27;60
27;190
27;184
27;334
27;87
27;104
27;439
27;107
27;53
27;373
27;381
27;47
27;126
27;308
27;277
27;315
27;425
27;319
27;393
27;256
27;227
27;431
27;337
27;54
27;260
27;431
27;258
27;127
27;416
27;8
27;107
27;53
27;345
27;334
27;124
27;110
27;131
27;257
27;220
27;91
27;254
27;106
27;450
27;247
27;3
27;224
27;223
27;60
27;355
27;111
27;126
27;341
27;339
27;81
27;90
27;345
27;416
27;602
27;625
27;388
27;183
27;280
27;189
27;198
27;139
27;632
27;603
27;153
27;629
27;90
27;367
27;620
27;633
27;385
27;329
27;338
27;438
27;208
27;425
27;268
27;371
27;44
27;53
27;629
27;272
27;116
27;67
27;342
27;208
27;447
27;207
27;135
27;419
27;136
27;164
27;343
27;22
27;39
27;357
27;462
27;608
27;24
27;275
27;433
27;292
27;163
27;337
27;73
27;297
27;25
27;41
27;84
27;216
27;180
27;99
27;28
27;169
27;428
27;23
27;349
27;105
27;25
27;88
27;189
27;103
27;158
27;152
27;105
27;418
27;307
27;166
27;277
27;69
27;184
27;54
27;120
27;325
27;142
27;133
27;197
27;449
27;349
27;626
27;208
27;174
27;343
27;404
27;109
27;354
27;51
27;441
27;116
27;66
27;187
27;389
27;21
27;218
27;96
27;165
27;340
27;609
27;52
27;138
27;255
27;8
27;256
27;24
27;129
27;306
27;11
27;362
27;614
27;96
27;56
27;428
27;337
27;604
27;335
27;379
27;210
27;293
27;91
27;628
27;143
27;25
27;59
27;165
27;75
27;15
27;132
27;82
27;363
27;365
27;57
27;175
27;168
27;31
27;246
27;70
27;395
27;94
27;324
27;283
27;379
27;16
27;604
27;153
27;304
27;305
27;300
27;343
27;395
27;8
27;324
27;235
27;3
27;77
27;422
27;313
27;320
27;12
27;39
27;218
27;242
27;171
27;366
27;113
27;205
27;407
27;158
27;365
27;213
27;109
27;185
27;315
27;227
27;389
27;27
27;399
27;271
27;52
27;431
27;387
27;304
27;359
27;85
27;446
27;116
27;361
27;347
27;23
27;337
27;44
27;315
27;446
27;87
27;361
27;623
27;291
27;134
27;605
27;58
27;636
27;51
27;385
27;119
27;63
27;346
27;258
27;93
27;343
27;111
27;416
27;56
27;8
27;213
27;352
27;351
27;283
27;135
27;143
27;75
27;222
27;245
27;343
27;409
27;268
27;154
27;381
27;131
27;142
27;158
27;310
27;65
27;347
27;207
27;123
27;457
27;209
27;50
27;339
27;617
27;411
27;28
27;343
27;150
27;305
27;179
27;332
27;65
27;7
27;175
27;307
27;226
27;311
27;401
27;279
27;622
27;149
27;104
27;219
27;9
27;348
27;333
27;75
27;50
27;265
27;156
27;461
27;422
27;152
27;327
27;465
27;193
27;414
27;362
27;405
27;434
27;314
27;337
27;87
27;319
27;42
27;212
27;451
27;291
27;393
27;95
27;166
27;49
27;256
27;334
27;437
27;72
27;10
27;449
27;419
27;313
27;48
27;26
27;347
27;16
27;283
27;15
27;368
27;23
27;198
27;108
27;73
27;13
27;288
27;225
27;297
27;224
27;276
27;430
27;360
27;175
27;124
27;216
27;393
27;394
27;207
27;83
27;50
27;1
27;44
27;165
27;84
27;111
27;279
27;302
27;386
27;286
27;315
27;607
27;78
27;440
27;389
27;623
27;109
27;610
27;166
27;19
27;143
27;357
27;324
27;334
27;1
27;2
27;42
27;165
27;58
27;230
27;317
27;304
27;115
27;359
27;197
27;396
27;205
27;455
27;291
27;265
27;141
27;47
27;191
27;315
27;454
27;396
27;195
27;355
27;50
27;20
27;13
27;1
27;339
27;83
27;134
27;1
27;316
27;23
27;171
27;193
27;43
27;224
27;449
27;307
27;265
27;121
27;416
27;369
27;135
27;221
27;409
27;37
27;71
27;457
27;417
27;21
27;18
27;99
27;317
27;123
27;58
27;426
27;218
27;331
27;49
27;142
27;256
27;362
27;258
27;196
27;273
27;108
27;628
27;419
27;79
27;447
27;258
27;41
27;24
27;215
27;362
27;625
27;363
27;160
27;162
27;393
27;107
27;258
27;319
27;346
27;44
27;86
27;36
27;80
27;23
27;204
27;29
27;28
27;202
27;116
27;246
27;606
27;210
27;75
27;115
27;341
27;226
27;19
27;285
27;108
27;104
27;385
27;288
27;159
27;25
27;280
27;49
27;385
27;25
27;635
27;369
27;427
27;214
27;132
27;414
27;302
27;602
27;233
27;41
27;629
27;340
27;603
27;83
27;416
27;636
27;306
27;606
27;398
27;313
27;367
27;362
27;327
27;271
27;44
27;26
27;459
27;114
27;224
27;28
27;306
27;623
27;604
27;61
27;166
27;394
27;390
27;284
27;198
27;25
27;26
27;337
27;23
27;631
27;320
27;134
27;458
27;420
27;17
27;207
27;180
27;166
27;607
27;237
27;59
27;175
27;52
27;237
27;431
27;302
27;615
27;395
27;24
27;336
27;430
27;106
27;197
27;397
27;351
27;317
27;623
27;432
27;74
27;288
27;116
27;363
27;158
27;250
27;624
27;132
27;613
27;176
27;358
27;337
27;97
27;603
27;100
27;43
27;188
27;118
27;298
27;76
27;146
27;142
27;209
27;130
27;127
27;71
27;445
27;118
27;26
27;454
27;444
27;345
27;466
27;374
27;149
27;22
27;194
27;406
27;362
27;92
27;300
27;119
27;622
27;346
27;66
27;184
27;309
27;152
27;388
27;432
27;334
27;600
27;9
27;62
27;274
27;604
27;602
27;41
27;345
27;452
27;167
27;384
27;75
27;73
27;42
27;155
27;38
27;29
27;272
27;219
27;284
27;328
27;302
27;111
27;467
27;50
27;18
27;183
27;165
27;59
27;187
27;176
27;206
27;246
27;399
27;48
27;629
27;603
27;451
27;136
27;322
27;23
27;195
27;404
27;76
27;622
27;394
27;199
27;614
27;604
27;119
27;208
27;50
27;258
27;152
27;82
27;65
27;216
27;197
27;313
27;446
27;21
27;138
27;76
27;279
27;280
27;330
27;102
27;94
27;199
27;290
27;140
27;34
27;355
27;65
27;350
27;76
27;318
27;135
27;95
27;214
27;307
27;439
27;205
27;267
27;369
27;311
27;331
27;449
27;58
27;70
27;375
27;217
27;324
27;415
27;386
27;39
27;43
27;629
27;603
27;97
27;181
27;449
27;122
27;427
27;338
27;156
27;32
27;631
27;379
27;272
27;455
27;1
27;627
27;47
27;122
27;230
27;389
27;68
27;436
27;108
27;79
27;626
27;360
27;125
27;196
27;373
27;336
27;437
27;628
27;209
27;77
27;347
27;399
27;184
27;411
27;462
27;115
27;73
27;273
27;175
27;435
27;223
27;296
27;344
27;171
27;124
27;143
27;194
27;196
27;152
27;141
27;34
27;337
27;171
27;25
27;361
27;1
27;12
27;113
27;142
27;15
27;369
27;136
27;629
27;283
27;113
27;292
27;174
27;283
27;304
27;150
27;140
27;635
27;163
27;451
27;366
27;114
27;128
27;213
27;258
27;59
27;29
27;207
27;152
27;135
27;94
27;16
27;57
27;118
27;334
27;30
27;122
27;216
27;14
27;217
27;355
27;297
27;154
27;390
27;75
27;272
27;189
27;258
27;78
27;63
27;62
27;452
27;47
27;113
27;78
27;179
27;307
27;119
27;411
27;258
27;300
27;384
27;352
27;1
27;629
27;436
27;60
27;368
27;57
27;179
27;356
27;18
27;172
27;313
27;214
27;102
27;34
27;237
27;605
27;168
27;363
27;156
27;221
27;212
27;13
27;463
27;122
27;383
27;601
27;123
27;314
27;349
27;38
27;13
27;61
27;616
27;23
27;336
27;383
27;371
27;21
27;201
27;211
27;171
27;320
27;76
27;431
27;628
27;362
27;302
27;173
27;163
27;227
27;457
27;162
27;75
27;51
27;162
27;332
27;602
27;411
27;197
27;365
27;20
27;265
27;152
27;121
27;138
27;365
27;396
27;365
27;213
27;465
27;450
27;242
27;187
27;142
27;15
27;452
27;275
27;234
27;87
27;166
27;414
27;268
27;319
27;115
27;23
27;152
27;157
27;283
27;144
27;348
27;201
27;367
27;467
27;39
27;171
27;283
27;344
27;446
27;355
27;102
27;101
27;39
27;392
27;329
27;90
27;456
27;218
27;10
27;104
27;68
27;276
27;187
27;73
27;225
27;77
27;69
27;205
27;335
27;106
27;276
27;394
27;140
27;80
27;614
27;357
27;308
27;209
27;3
27;33
27;186
27;401
27;317
27;15
27;302
27;176
27;290
27;357
27;368
27;152
27;410
27;175
27;376
27;9
27;610
27;68
27;469
27;452
27;306
27;433
27;395
27;309
27;218
27;57
27;46
27;422
27;108
27;200
27;361
27;399
27;401
27;186
27;69
27;11
27;402
27;311
27;482
27;23
27;354
27;226
27;176
27;419
27;140
27;154
27;136
27;142
27;420
27;129
27;145
27;602
27;361
27;327
27;375
27;17
27;613
27;615
27;376
27;308
27;175
27;283
27;100
27;286
27;68
27;49
27;4
27;81
27;7
27;621
27;445
27;370
27;625
27;212
27;318
27;26
27;129
27;141
27;431
27;109
27;218
27;53
27;626
27;323
27;471
27;111
27;426
27;112
27;9
27;265
27;213
27;438
27;42
27;132
27;27
27;267
27;172
27;181
27;113
27;109
27;310
27;314
27;363
27;605
27;106
27;18
27;108
27;348
27;41
27;174
27;32
27;403
27;63
27;222
27;611
27;32
27;19
27;61
27;291
27;451
27;152
27;340
27;44
27;156
27;35
27;126
27;211
27;377
27;389
27;18
27;376
27;622
27;346
27;56
27;146
27;166
27;212
27;32
27;373
27;449
27;331
27;336
27;119
27;247
27;408
27;441
27;199
27;188
27;5
27;162
27;245
27;236
27;140
27;341
27;431
27;10
27;143
27;293
27;124
27;183
27;299
27;107
27;264
27;17
27;118
27;230
27;50
27;256
27;246
27;40
27;109
27;617
27;255
27;138
27;354
27;41
27;129
27;87
27;272
27;22
27;469
27;21
27;28
27;631
27;42
27;447
27;14
27;175
27;310
27;32
27;145
27;330
27;451
27;438
27;118
27;351
27;61
27;143
27;457
27;276
27;441
27;50
27;104
27;629
27;386
27;609
27;420
27;1
27;234
27;410
27;304
27;57
27;257
27;610
27;120
27;68
27;122
27;64
27;622
27;405
27;103
27;20
27;59
27;291
27;242
27;616
27;317
27;28
27;242
27;627
27;419
27;382
27;94
27;629
27;183
27;71
27;331
27;59
27;41
27;374
27;77
27;201
27;200
27;53
27;600
27;70
27;104
27;19
27;313
27;59
27;245
27;319
27;446
27;427
27;14
27;443
27;211
27;39
27;103
27;277
27;422
27;339
27;191
27;279
27;355
27;17
27;458
27;362
27;225
27;128
27;43
27;68
27;361
27;105
27;471
27;80
27;29
27;120
27;86
27;610
27;76
27;307
27;217
27;323
27;354
27;58
27;223
27;365
27;118
27;75
27;280
27;62
27;362
27;83
27;12
27;19
27;274
27;445
27;636
27;184
27;465
27;1
27;5
27;72
27;4
27;274
27;363
27;602
27;282
27;629
27;124
27;291
27;440
27;222
27;30
27;12
27;128
27;120
27;320
27;285
27;281
27;129
27;222
27;149
27;471
27;629
27;277
27;376
27;214
27;231
27;328
27;359
27;317
27;371
27;255
27;167
27;430
27;136
27;276
27;350
27;340
27;449
27;231
27;210
27;107
27;277
27;143
27;189
27;303
27;288
27;323
27;309
27;142
27;117
27;375
27;468
27;212
27;20
27;284
27;78
27;116
27;85
27;463
27;610
27;403
27;80
27;24
27;118
27;176
27;142
27;206
27;298
27;368
27;181
27;221
27;21
27;75
27;448
27;39
27;226
27;385
27;52
27;319
27;372
27;340
27;191
27;342
27;336
27;319
27;79
27;275
27;279
27;199
27;177
27;359
27;76
27;341
27;428
27;185
27;125
27;402
27;340
27;205
27;29
27;74
27;142
27;454
27;235
27;114
27;457
27;184
27;34
27;75
27;145
27;624
27;105
27;108
27;374
27;78
27;40
27;118
27;334
27;65
27;455
27;216
27;425
27;294
27;433
27;439
27;431
27;106
27;401
27;175
27;410
27;205
27;353
27;412
27;394
27;81
27;404
27;633
27;366
27;94
27;212
27;30
27;457
27;132
27;622
27;160
27;199
27;45
27;122
27;294
27;104
27;450
27;260
27;190
27;441
27;285
27;46
27;431
27;131
27;255
27;260
27;359
27;100
27;16
27;208
27;256
27;133
27;296
27;67
27;43
27;3
27;218
27;103
27;171
27;382
27;68
27;26
27;171
27;116
27;282
27;320
27;394
27;438
27;197
27;403
27;312
27;282
27;172
27;48
27;191
27;315
27;298
27;623
27;52
27;69
27;76
27;311
27;168
27;623
27;216
27;78
27;405
27;129
27;284
27;14
27;108
27;202
27;280
27;152
27;135
27;286
27;360
27;614
27;428
27;87
27;90
27;74
27;328
27;334
27;119
27;635
27;293
27;648
27;339
27;222
27;469
27;422
27;230
27;428
27;623
27;216
27;244
27;221
27;434
27;97
27;389
27;323
27;190
27;133
27;58
27;8
27;607
27;345
27;55
27;256
27;109
27;279
27;86
27;155
27;293
27;20
27;428
27;614
27;51
27;295
27;196
27;9
27;327
27;335
27;9
27;445
27;156
27;459
27;31
27;362
27;277
27;111
27;330
27;182
27;90
27;379
27;206
27;176
27;185
27;219
27;277
27;454
27;65
27;342
27;108
27;81
27;482
27;96
27;414
27;461
27;428
27;194
27;17
27;291
27;217
27;385
27;87
27;8
27;195
27;428
27;614
27;152
27;611
27;165
27;15
27;275
27;236
27;291
27;376
27;170
27;15
27;83
27;635
27;76
27;283
27;280
27;41
27;225
27;184
27;225
27;43
27;94
27;616
27;222
27;382
27;125
27;420
27;408
27;218
27;357
27;153
27;271
27;125
27;26
27;381
27;401
27;218
27;143
27;215
27;9
27;445
27;612
27;190
27;120
27;400
27;76
27;174
27;445
27;39
27;58
27;59
27;330
27;328
27;120
27;314
27;224
27;414
27;431
27;187
27;50
27;312
27;254
27;387
27;377
27;168
27;40
27;42
27;156
27;90
27;449
27;4
27;610
27;397
27;82
27;265
27;260
27;620
27;170
27;265
27;342
27;451
27;68
27;154
27;18
27;608
27;627
27;198
27;12
27;73
27;242
27;187
27;35
27;340
27;112
27;322
27;394
27;608
27;292
27;437
27;322
27;61
27;468
27;183
27;288
27;130
27;370
27;13
27;295
27;9
27;10
27;438
27;20
27;425
27;77
27;346
27;447
27;91
27;370
27;9
27;120
27;40
27;303
27;306
27;628
27;77
27;146
27;113
27;373
27;44
27;397
27;48
27;629
27;183
27;300
27;171
27;276
27;59
27;10
27;149
27;1
27;610
27;337
27;442
27;70
27;322
27;105
27;457
27;339
27;625
27;201
27;229
27;177
27;387
27;210
27;140
27;337
27;105
27;189
27;211
27;397
27;179
27;460
27;65
27;171
27;459
27;234
27;345
27;360
27;186
27;234
27;94
27;111
27;83
27;197
27;430
27;9
27;414
27;390
27;204
27;215
27;283
27;304
27;346
27;425
27;143
27;24
27;109
27;194
27;415
27;397
27;18
27;353
27;320
27;112
27;297
27;101
27;272
27;143
27;392
27;215
27;68
27;332
27;463
27;86
27;121
27;31
27;352
27;207
27;201
27;46
27;414
27;342
27;283
27;108
27;222
27;87
27;178
27;213
27;370
27;310
27;140
27;298
27;307
27;194
27;324
27;633
27;118
27;38
27;211
27;82
27;166
27;29
27;398
27;633
27;351
27;626
27;106
27;482
27;167
27;72
27;445
27;627
27;635
27;606
27;113
27;274
27;337
27;280
27;10
27;63
27;319
27;129
27;258
27;324
27;279
27;291
27;121
27;616
27;449
27;84
27;278
27;612
27;170
27;99
27;611
27;601
27;59
27;284
27;397
27;268
27;111
27;121
27;205
27;313
27;265
27;4
27;207
27;365
27;458
27;194
27;100
27;163
27;101
27;399
27;20
27;41
27;93
27;623
27;106
27;299
27;165
27;31
27;450
27;122
27;449
27;449
27;237
27;322
27;7
27;379
27;460
27;57
27;424
27;152
27;424
27;458
27;69
27;280
27;388
27;295
27;13
27;63
27;170
27;385
27;107
27;229
27;137
27;199
27;298
27;317
27;41
27;629
27;398
27;400
27;114
27;368
27;165
27;628
27;459
27;168
27;312
27;80
27;407
27;351
27;246
27;354
27;265
27;33
27;275
27;320
27;93
27;362
27;390
27;217
27;4
27;7
27;191
27;20
27;323
27;258
27;46
27;348
27;345
27;224
27;293
27;104
27;425
27;462
27;407
27;380
27;144
27;205
27;352
27;313
27;187
27;134
27;458
27;26
27;424
27;291
27;343
27;410
27;72
27;292
27;34
27;31
27;137
27;357
27;158
27;16
27;602
27;367
27;405
27;468
27;55
27;9
27;21
27;343
27;163
27;250
27;613
27;361
27;227
27;72
27;305
27;390
27;72
27;327
27;214
27;303
27;293
27;455
27;361
27;274
27;349
27;376
27;221
27;322
27;33
27;396
27;100
27;455
27;627
27;308
27;137
27;24
27;157
27;471
27;466
27;5
27;136
27;448
27;306
27;67
27;184
27;294
27;224
27;142
27;68
27;26
27;86
27;360
27;355
27;432
27;397
27;211
27;45
27;303
27;78
27;198
27;176
27;455
27;430
27;194
27;394
27;32
27;277
27;349
27;198
27;401
27;611
27;91
27;277
27;347
27;194
27;154
27;627
27;602
27;334
27;40
27;111
27;405
27;627
27;377
27;57
27;205
27;321
27;366
27;158
27;426
27;198
27;133
27;397
27;66
27;196
27;375
27;183
27;224
27;25
27;318
27;208
27;45
27;335
27;410
27;237
27;279
27;354
27;414
27;431
27;217
27;7
27;58
27;605
27;184
27;123
27;446
27;603
27;455
27;46
27;428
27;246
27;117
27;267
27;173
27;35
27;292
27;102
27;293
27;118
27;214
27;234
27;237
27;173
27;291
27;137
27;50
27;358
27;176
27;628
27;285
27;177
27;144
27;604
27;58
27;51
27;383
27;166
27;345
27;628
27;608
27;235
27;149
27;3
27;4
27;449
27;383
27;431
27;343
27;5
27;280
27;258
27;208
27;145
27;65
27;377
27;608
27;78
27;83
27;271
27;205
27;83
27;61
27;170
27;629
27;14
27;420
27;45
27;282
27;455
27;395
27;357
27;10
27;78
27;68
27;450
27;15
27;344
27;274
27;42
27;455
27;351
27;146
27;312
27;276
27;136
27;267
27;450
27;320
27;350
27;280
27;222
27;414
27;47
27;396
27;123
27;307
27;87
27;189
27;235
27;198
27;257
27;58
27;192
27;153
27;315
27;297
27;204
27;427
27;140
27;111
27;317
27;226
27;163
27;628
27;414
27;615
27;154
27;377
27;286
27;188
27;400
27;73
27;61
27;414
27;282
27;211
27;327
27;111
27;31
27;53
27;80
27;636
27;123
27;156
27;256
27;152
27;440
27;349
27;67
27;274
27;6
27;293
27;9
27;347
27;291
27;277
27;100
27;217
27;622
27;15
27;14
27;142
27;69
27;184
27;394
27;350
27;393
27;129
27;627
27;317
27;307
27;236
27;611
27;13
27;614
27;303
27;283
27;163
27;224
27;96
27;55
27;437
27;222
27;172
27;336
27;308
27;121
27;91
27;235
27;40
27;236
27;20
27;208
27;601
27;7
27;180
27;115
27;94
27;70
27;450
27;337
27;362
27;353
27;152
27;49
27;48
27;34
27;247
27;336
27;409
27;191
27;167
27;15
27;31
27;55
27;611
27;94
27;648
27;5
27;155
27;304
27;39
27;391
27;139
27;11
27;337
27;132
27;276
27;291
27;327
27;210
27;361
27;157
27;390
27;101
27;451
27;302
27;165
27;397
27;227
27;459
27;275
27;609
27;250
27;337
27;282
27;265
27;347
27;171
27;102
27;25
27;608
27;151
27;282
27;9
27;245
27;604
27;55
27;151
27;417
27;70
27;166
27;617
27;187
27;46
27;224
27;380
27;431
27;168
27;288
27;104
27;468
27;91
27;176
27;60
27;16
27;67
27;608
27;170
27;332
27;68
27;433
27;327
27;151
27;250
27;308
27;648
27;95
27;609
27;149
27;354
27;377
27;404
27;134
27;116
27;307
27;296
27;25
27;405
27;224
27;87
27;90
27;386
27;56
27;342
27;621
27;358
27;405
27;171
27;387
27;325
27;105
27;159
27;124
27;220
27;76
27;167
27;608
27;24
27;627
27;625
27;90
27;43
27;153
27;45
27;420
27;1
27;430
27;171
27;201
27;454
27;95
27;221
27;379
27;14
27;651
27;348
27;272
27;13
27;343
27;397
27;125
27;348
27;43
27;256
27;312
27;66
27;457
27;162
27;112
27;610
27;462
27;280
27;222
27;608
27;363
27;374
27;49
27;301
27;358
27;5
27;50
27;342
27;352
27;107
27;76
27;83
27;79
27;53
27;252
27;222
27;445
27;604
27;440
27;164
27;284
27;606
27;92
27;11
27;225
27;328
27;15
27;88
27;458
27;433
27;407
27;254
27;440
27;204
27;315
27;109
27;32
27;636
27;65
27;90
27;430
27;276
27;311
27;448
27;383
27;34
27;609
27;63
27;207
27;119
27;152
27;306
27;278
27;292
27;13
27;125
27;420
27;86
27;339
27;73
27;124
27;186
27;346
27;46
27;328
27;176
27;169
27;428
27;627
27;112
27;4
27;467
27;106
27;367
27;226
27;280
27;164
27;114
27;366
27;339
27;127
27;221
27;24
27;390
27;410
27;71
27;633
27;122
27;97
27;36
27;185
27;202
27;376
27;459
27;322
27;45
27;335
27;178
27;256
27;635
27;165
27;304
27;451
27;311
27;409
27;129
27;295
27;276
27;51
27;197
27;392
27;143
27;95
27;428
27;317
27;225
27;38
27;276
27;291
27;317
27;296
27;407
27;36
27;291
27;199
27;403
27;52
27;468
27;252
27;68
27;337
27;112
27;213
27;83
27;76
27;349
27;436
27;457
27;385
27;80
27;215
27;402
27;306
27;35
27;446
27;407
27;49
27;97
27;48
27;405
27;345
27;368
27;629
27;651
27;272
27;90
27;107
27;281
27;383
27;444
27;387
27;250
27;399
27;6
27;82
27;389
27;274
27;459
27;363
27;217
27;199
27;365
27;622
27;84
27;321
27;167
27;448
27;363
27;120
27;340
27;620
27;428
27;47
27;430
27;258
27;145
27;219
27;142
27;84
27;182
27;451
27;160
27;93
27;267
27;272
27;221
27;106
27;381
27;30
27;448
27;9
27;332
27;129
27;115
27;222
27;263
27;214
27;135
27;334
27;291
27;162
27;1
27;32
27;224
27;187
27;457
27;357
27;152
27;319
27;173
27;155
27;467
27;257
27;426
27;204
27;383
27;1
27;181
27;450
27;18
27;1
27;628
27;337
27;411
27;444
27;8
27;30
27;124
27;432
27;85
27;4
27;41
27;156
27;108
27;298
27;5
27;633
27;116
27;436
27;202
27;138
27;189
27;445
27;397
27;31
27;47
27;185
27;414
27;397
27;450
27;273
27;361
27;404
27;318
27;617
27;376
27;14
27;49
27;301
27;402
27;118
27;92
27;327
27;102
27;75
27;446
27;42
27;454
27;158
27;386
27;408
27;41
27;457
27;102
27;17
27;204
27;384
27;152
27;389
27;417
27;267
27;152
27;9
27;134
27;620
27;217
27;311
27;15
27;84
27;173
27;182
27;271
27;26
27;416
27;114
27;227
27;109
27;245
27;372
27;292
27;190
27;395
27;120
27;344
27;62
27;613
27;41
27;256
27;109
27;223
27;394
27;399
27;94
27;429
27;104
27;292
27;5
27;430
27;172
27;29
27;183
27;433
27;405
27;276
27;337
27;380
27;359
27;109
27;395
27;88
27;317
27;455
27;379
27;229
27;194
27;280
27;23
27;136
27;342
27;298
27;282
27;165
27;363
27;230
27;265
27;310
27;70
27;331
27;348
27;103
27;227
27;389
27;138
27;321
27;230
27;231
27;129
27;341
27;152
27;336
27;439
27;449
27;18
27;332
27;456
27;435
27;17
27;466
27;335
27;620
27;361
27;277
27;100
27;311
27;160
27;340
27;137
27;410
27;466
27;383
27;104
27;635
27;152
27;2
27;466
27;394
27;24
27;434
27;358
27;277
27;346
27;40
27;337
27;446
27;149
27;106
27;400
27;606
27;604
27;371
27;167
27;256
27;339
27;624
27;420
27;196
27;387
27;167
27;601
27;624
27;63
27;29
27;19
27;307
27;611
27;279
27;455
27;387
27;1
27;442
27;407
27;193
27;353
27;152
27;455
27;363
27;445
27;201
27;327
27;231
27;52
27;454
27;258
27;9
27;9
27;231
27;123
27;255
27;284
27;134
27;402
27;224
27;18
27;369
27;399
27;165
27;414
27;36
27;168
27;104
27;68
27;112
27;359
27;377
27;416
27;6
27;461
27;133
27;297
27;212
27;199
27;635
27;624
27;394
27;219
27;318
27;264
27;135
27;385
27;26
27;353
27;114
27;140
27;104
27;291
27;78
27;336
27;274
27;29
27;144
27;26
27;399
27;256
27;77
27;140
27;57
27;317
27;355
27;80
27;331
27;258
27;26
27;163
27;20
27;136
27;230
27;382
27;395
27;424
27;395
27;141
27;627
27;607
27;303
27;214
27;271
27;424
27;52
27;446
27;280
27;250
27;86
27;313
27;360
27;381
27;45
27;171
27;342
27;177
27;292
27;460
27;54
27;344
27;345
27;403
27;56
27;69
27;354
27;388
27;342
27;247
27;471
27;322
27;229
27;191
27;272
27;53
27;60
27;608
27;190
27;191
27;302
27;239
27;26
27;356
27;236
27;403
27;278
27;176
27;444
27;301
27;126
27;53
27;169
27;337
27;265
27;247
27;265
27;90
27;431
27;401
27;382
27;119
27;314
27;84
27;9
27;367
27;152
27;124
27;169
27;217
27;608
27;450
27;443
27;30
27;291
27;31
27;383
27;459
27;136
27;66
27;116
27;314
27;279
27;109
27;136
27;439
27;274
27;462
27;380
27;120
27;66
27;131
27;62
27;14
27;441
27;389
27;322
27;320
27;51
27;135
27;222
27;414
27;93
27;419
27;210
27;234
27;471
27;404
27;124
27;451
27;471
27;361
27;101
27;220
27;11
27;631
27;55
27;276
27;116
27;271
27;180
27;449
27;433
27;468
27;162
27;409
27;65
27;337
27;610
27;342
27;608
27;372
27;104
27;347
27;39
27;101
27;636
27;43
27;25
27;461
27;279
27;427
27;334
27;336
27;415
27;386
27;298
27;188
27;393
27;449
27;137
27;441
27;283
27;397
27;155
27;403
27;456
27;342
27;22
27;280
27;32
27;426
27;91
27;350
27;214
27;424
27;412
27;357
27;39
27;222
27;376
27;368
27;38
27;432
27;402
27;32
27;184
27;347
27;197
27;60
27;633
27;141
27;184
27;245
27;445
27;165
27;86
27;309
27;94
27;30
27;146
27;265
27;367
27;443
27;614
27;395
27;431
27;222
27;27
27;152
27;53
27;279
27;187
27;174
27;116
27;187
27;131
27;93
27;165
27;337
27;614
27;112
27;312
27;87
27;373
27;19
27;118
27;44
27;214
27;602
27;373
27;345
27;408
27;191
27;18
27;284
27;218
27;281
27;52
27;628
27;29
27;422
27;337
27;31
27;309
27;633
27;300
27;469
27;229
27;622
27;222
27;370
27;42
27;29
27;425
27;152
27;86
27;181
27;344
27;87
27;622
27;143
27;150
27;189
27;119
27;216
27;105
27;45
27;177
27;367
27;389
27;222
27;468
27;67
27;416
27;141
27;204
27;414
27;86
27;112
27;45
27;438
27;177
27;629
27;449
27;222
27;297
27;276
27;458
27;425
27;258
27;68
27;6
27;613
27;628
27;237
27;303
27;265
27;70
27;212
27;382
27;386
27;361
27;105
27;405
27;50
27;616
27;113
27;46
27;4
27;361
27;189
27;213
27;427
27;208
27;621
27;96
27;145
27;348
27;156
27;79
27;25
27;279
27;385
27;265
27;211
27;448
27;393
27;466
27;41
27;31
27;128
27;438
27;159
27;254
27;1
27;636
27;43
27;294
27;608
27;392
27;19
27;448
27;135
27;149
27;282
27;283
27;407
27;446
27;385
27;341
27;280
27;18
27;48
27;607
27;180
27;126
27;390
27;304
27;256
27;19
27;239
27;128
27;339
27;113
27;304
27;144
27;32
27;360
28;382
28;41
28;385
28;610
28;135
28;436
28;449
28;58
28;222
28;218
28;27
28;160
28;603
28;377
28;635
28;51
28;352
28;151
28;315
28;388
28;7
28;170
28;113
28;352
